"customerid","last_purcahsed_day","recency","frequency","monetary","r_score","f_score","m_score","rfm_score","segment"
"15005.0","24","4943","35","6180.49",4,5,5,"455","Loyal Customer"
"15482.0","24","4943","16","6568.72",4,5,5,"455","Loyal Customer"
"16157.0","24","4943","4","644.24",4,4,3,"443","Loyal Customer"
"15953.0","24","4943","10","1634.53",4,5,4,"454","Loyal Customer"
"17767.0","24","4943","1","271.20",4,1,2,"412","Potential Loyalist"
"12388.0","24","4943","6","2780.66",4,4,5,"445","Loyal Customer"
"16566.0","24","4943","6","614.01",4,4,3,"443","Loyal Customer"
"15725.0","24","4943","1","415.25",4,2,2,"422","Potential Loyalist"
"12937.0","24","4943","4","1504.27",4,4,4,"444","Loyal Customer"
"17975.0","24","4943","14","4393.61",4,5,5,"455","Loyal Customer"
"12395.0","24","4943","15","2998.28",4,5,5,"455","Loyal Customer"
"14410.0","24","4943","15","576.30",4,5,3,"453","Loyal Customer"
"16482.0","24","4943","1","220.62",4,1,1,"411","Potential Loyalist"
"14591.0","24","4943","4","1447.14",4,4,4,"444","Loyal Customer"
"15594.0","24","4943","6","1767.53",4,4,4,"444","Loyal Customer"
"15428.0","24","4943","1","93.78",4,2,1,"421","Potential Loyalist"
"16189.0","24","4943","2","215.48",4,2,1,"421","Potential Loyalist"
"13207.0","24","4943","2","250.26",4,2,2,"422","Potential Loyalist"
"17671.0","24","4943","6","1284.08",4,4,4,"444","Loyal Customer"
"16616.0","24","4943","2","500.42",4,2,3,"423","Potential Loyalist"
"14987.0","24","4943","2","326.40",4,3,2,"432","Loyal Customer"
"17247.0","24","4943","1","282.19",4,1,2,"412","Potential Loyalist"
"13995.0","24","4943","6","1383.49",4,4,4,"444","Loyal Customer"
"14539.0","24","4943","2","537.48",4,2,3,"423","Potential Loyalist"
"13277.0","24","4943","4","258.40",4,4,2,"442","Loyal Customer"
"17345.0","24","4943","4","537.74",4,4,3,"443","Loyal Customer"
"14756.0","24","4943","1","738.96",4,2,3,"423","Potential Loyalist"
"17458.0","24","4943","1","316.50",4,1,2,"412","Potential Loyalist"
"15502.0","24","4943","23","5541.46",4,5,5,"455","Loyal Customer"
"16609.0","24","4943","9","5450.96",4,5,5,"455","Loyal Customer"
"16824.0","24","4943","2","460.64",4,2,2,"422","Potential Loyalist"
"15632.0","24","4943","10","3147.31",4,5,5,"455","Loyal Customer"
"15270.0","24","4943","9","2298.20",4,5,5,"455","Loyal Customer"
"16596.0","24","4943","2","250.15",4,2,2,"422","Potential Loyalist"
"18188.0","24","4943","4","1998.49",4,4,4,"444","Loyal Customer"
"17133.0","24","4943","7","4892.24",4,5,5,"455","Loyal Customer"
"17516.0","24","4943","5","768.08",4,4,3,"443","Loyal Customer"
"12705.0","24","4943","14","6814.24",4,5,5,"455","Loyal Customer"
"16885.0","24","4943","3","471.51",4,3,3,"433","Loyal Customer"
"17139.0","24","4943","15","10585.57",4,5,5,"455","Loyal Customer"
"18184.0","24","4943","1","49.80",4,2,1,"421","Potential Loyalist"
"15858.0","24","4943","5","1438.85",4,4,4,"444","Loyal Customer"
"14607.0","24","4943","17","11341.10",4,5,5,"455","Loyal Customer"
"15034.0","24","4943","11","4277.66",4,5,5,"455","Loyal Customer"
"13638.0","24","4943","1","122.64",4,1,1,"411","Potential Loyalist"
"13525.0","25","4942","2","628.78",4,3,3,"433","Loyal Customer"
"13048.0","25","4942","5","1805.91",4,4,4,"444","Loyal Customer"
"13978.0","25","4942","2","196.79",4,2,1,"421","Potential Loyalist"
"13256.0","25","4942","1","0.00",4,2,1,"421","Potential Loyalist"
"15134.0","25","4942","8","1387.99",4,5,4,"454","Loyal Customer"
"13579.0","25","4942","2","467.04",4,2,3,"423","Potential Loyalist"
"17329.0","25","4942","2","523.11",4,2,3,"423","Potential Loyalist"
"16719.0","25","4942","8","1773.92",4,5,4,"454","Loyal Customer"
"16814.0","25","4942","22","6500.60",4,5,5,"455","Loyal Customer"
"13332.0","25","4942","1","350.90",4,1,2,"412","Potential Loyalist"
"15473.0","25","4942","10","1465.20",4,5,4,"454","Loyal Customer"
"17348.0","25","4942","5","1159.52",4,4,4,"444","Loyal Customer"
"15737.0","25","4942","12","1121.21",4,5,4,"454","Loyal Customer"
"12681.0","25","4942","27","13677.59",4,5,5,"455","Loyal Customer"
"13589.0","25","4942","2","379.65",4,3,2,"432","Loyal Customer"
"17813.0","25","4942","7","1714.60",4,5,4,"454","Loyal Customer"
"13149.0","25","4942","4","1676.06",4,4,4,"444","Loyal Customer"
"14946.0","25","4942","1","100.90",4,1,1,"411","Potential Loyalist"
"12438.0","25","4942","2","2906.85",4,2,5,"425","Potential Loyalist"
"14710.0","25","4942","4","606.13",4,4,3,"443","Loyal Customer"
"15382.0","25","4942","8","5927.86",4,5,5,"455","Loyal Customer"
"14966.0","25","4942","1","191.32",4,1,1,"411","Potential Loyalist"
"17302.0","25","4942","6","1119.93",4,4,4,"444","Loyal Customer"
"17624.0","25","4942","2","843.48",4,2,3,"423","Potential Loyalist"
"17562.0","25","4942","8","1107.38",4,5,4,"454","Loyal Customer"
"16856.0","25","4942","1","35.40",4,2,1,"421","Potential Loyalist"
"15186.0","25","4942","2","411.41",4,3,2,"432","Loyal Customer"
"15117.0","25","4942","6","1550.13",4,4,4,"444","Loyal Customer"
"17385.0","25","4942","1","261.11",4,1,2,"412","Potential Loyalist"
"17557.0","25","4942","3","541.46",4,3,3,"433","Loyal Customer"
"12531.0","25","4942","1","125.22",4,1,1,"411","Potential Loyalist"
"16327.0","25","4942","6","3844.22",4,4,5,"445","Loyal Customer"
"15872.0","25","4942","2","360.93",4,3,2,"432","Loyal Customer"
"13184.0","25","4942","12","1648.79",4,5,4,"454","Loyal Customer"
"13437.0","25","4942","7","3408.06",4,5,5,"455","Loyal Customer"
"12620.0","25","4942","3","1339.41",4,3,4,"434","Loyal Customer"
"18172.0","25","4942","25","7490.17",4,5,5,"455","Loyal Customer"
"14111.0","25","4942","5","688.60",4,4,3,"443","Loyal Customer"
"14703.0","25","4942","1","318.17",4,1,2,"412","Potential Loyalist"
"17864.0","27","4940","3","597.50",4,3,3,"433","Loyal Customer"
"17231.0","27","4940","14","3127.82",4,5,5,"455","Loyal Customer"
"17812.0","27","4940","4","732.16",4,4,3,"443","Loyal Customer"
"16877.0","27","4940","6","853.72",4,4,3,"443","Loyal Customer"
"13782.0","27","4940","6","912.00",4,4,4,"444","Loyal Customer"
"16983.0","27","4940","8","1920.20",4,5,4,"454","Loyal Customer"
"17365.0","27","4940","8","4801.56",4,5,5,"455","Loyal Customer"
"14093.0","27","4940","1","442.85",4,2,2,"422","Potential Loyalist"
"15436.0","27","4940","3","1122.53",4,3,4,"434","Loyal Customer"
"13064.0","27","4940","4","1119.49",4,4,4,"444","Loyal Customer"
"15054.0","27","4940","2","302.10",4,2,2,"422","Potential Loyalist"
"15987.0","27","4940","7","1451.28",4,5,4,"454","Loyal Customer"
"13232.0","27","4940","7","1357.60",4,4,4,"444","Loyal Customer"
"17595.0","27","4940","2","388.79",4,3,2,"432","Loyal Customer"
"14859.0","27","4940","5","1352.04",4,4,4,"444","Loyal Customer"
"16407.0","27","4940","10","2126.93",4,5,5,"455","Loyal Customer"
"15747.0","27","4940","3","974.04",4,3,4,"434","Loyal Customer"
"13610.0","27","4940","9","1115.43",4,5,4,"454","Loyal Customer"
"14577.0","27","4940","4","859.71",4,4,3,"443","Loyal Customer"
"17885.0","27","4940","1","190.19",4,1,1,"411","Potential Loyalist"
"17068.0","27","4940","22","4531.34",4,5,5,"455","Loyal Customer"
"18156.0","27","4940","2","734.94",4,2,3,"423","Potential Loyalist"
"13546.0","27","4940","3","626.99",4,3,3,"433","Loyal Customer"
"15514.0","27","4940","13","2963.19",4,5,5,"455","Loyal Customer"
"17411.0","27","4940","4","748.94",4,4,3,"443","Loyal Customer"
"15351.0","27","4940","10","1862.14",4,5,4,"454","Loyal Customer"
"15861.0","27","4940","9","3000.36",4,5,5,"455","Loyal Customer"
"15555.0","27","4940","20","4758.20",4,5,5,"455","Loyal Customer"
"16942.0","27","4940","10","1894.11",4,5,4,"454","Loyal Customer"
"18001.0","27","4940","2","417.23",4,3,2,"432","Loyal Customer"
"13571.0","27","4940","12","2092.32",4,5,5,"455","Loyal Customer"
"18112.0","27","4940","2","352.69",4,3,2,"432","Loyal Customer"
"18145.0","27","4940","4","2861.55",4,4,5,"445","Loyal Customer"
"14954.0","27","4940","1","336.17",4,1,2,"412","Potential Loyalist"
"15009.0","27","4940","3","1261.78",4,3,4,"434","Loyal Customer"
"14878.0","27","4940","9","1485.54",4,5,4,"454","Loyal Customer"
"16005.0","27","4940","4","615.39",4,4,3,"443","Loyal Customer"
"16024.0","27","4940","1","251.24",4,1,2,"412","Potential Loyalist"
"17236.0","27","4940","6","916.13",4,4,4,"444","Loyal Customer"
"17769.0","27","4940","12","3960.63",4,5,5,"455","Loyal Customer"
"16923.0","27","4940","26","6666.83",4,5,5,"455","Loyal Customer"
"13991.0","27","4940","7","850.63",4,5,3,"453","Loyal Customer"
"14597.0","28","4939","2","883.15",4,2,3,"423","Potential Loyalist"
"13950.0","28","4939","5","728.56",4,4,3,"443","Loyal Customer"
"17031.0","28","4939","2","380.35",4,3,2,"432","Loyal Customer"
"15561.0","28","4939","5","722.74",4,4,3,"443","Loyal Customer"
"18041.0","28","4939","22","4161.14",4,5,5,"455","Loyal Customer"
"15721.0","28","4939","1","507.08",4,2,3,"423","Potential Loyalist"
"15714.0","28","4939","2","330.88",4,3,2,"432","Loyal Customer"
"15511.0","28","4939","5","909.23",4,4,3,"443","Loyal Customer"
"13238.0","28","4939","5","680.83",4,4,3,"443","Loyal Customer"
"13389.0","28","4939","3","797.96",4,3,3,"433","Loyal Customer"
"13844.0","28","4939","1","361.62",4,1,2,"412","Potential Loyalist"
"14470.0","28","4939","2","461.19",4,2,2,"422","Potential Loyalist"
"12906.0","28","4939","5","2919.81",4,4,5,"445","Loyal Customer"
"17188.0","28","4939","9","2275.58",4,5,5,"455","Loyal Customer"
"13418.0","28","4939","23","5845.44",4,5,5,"455","Loyal Customer"
"17929.0","28","4939","5","834.50",4,4,3,"443","Loyal Customer"
"17523.0","28","4939","4","652.74",4,4,3,"443","Loyal Customer"
"15571.0","28","4939","4","650.43",4,4,3,"443","Loyal Customer"
"17739.0","28","4939","8","2786.05",4,5,5,"455","Loyal Customer"
"17852.0","28","4939","2","114.34",4,3,1,"431","Loyal Customer"
"15601.0","28","4939","17","6745.36",4,5,5,"455","Loyal Customer"
"13758.0","28","4939","7","3190.55",4,5,5,"455","Loyal Customer"
"17379.0","28","4939","1","404.66",4,2,2,"422","Potential Loyalist"
"13258.0","28","4939","3","698.58",4,3,3,"433","Loyal Customer"
"15838.0","28","4939","21","33350.76",4,5,5,"455","Loyal Customer"
"17806.0","28","4939","1","546.04",4,2,3,"423","Potential Loyalist"
"17359.0","28","4939","1","127.86",4,1,1,"411","Potential Loyalist"
"17019.0","28","4939","4","1272.61",4,4,4,"444","Loyal Customer"
"14741.0","28","4939","6","1400.34",4,4,4,"444","Loyal Customer"
"13590.0","28","4939","7","1976.12",4,5,4,"454","Loyal Customer"
"14511.0","28","4939","6","1267.41",5,4,4,"544","Champion"
"15540.0","28","4939","1","213.30",5,1,1,"511","Potential Loyalist"
"16094.0","28","4939","6","1041.83",5,4,4,"544","Champion"
"14215.0","28","4939","7","1777.92",5,5,4,"554","Champion"
"13266.0","28","4939","19","3717.67",5,5,5,"555","Champion"
"17988.0","28","4939","8","191.17",5,5,1,"551","Loyal Customer"
"12674.0","28","4939","7","1919.31",5,5,4,"554","Champion"
"14704.0","28","4939","9","1546.91",5,5,4,"554","Champion"
"14290.0","28","4939","6","2307.45",5,4,5,"545","Champion"
"17237.0","28","4939","2","314.69",5,2,2,"522","Potential Loyalist"
"13188.0","28","4939","1","114.60",5,1,1,"511","Potential Loyalist"
"12660.0","28","4939","1","245.10",5,1,2,"512","Potential Loyalist"
"14480.0","28","4939","1","279.05",5,1,2,"512","Potential Loyalist"
"13196.0","28","4939","4","1797.78",5,4,4,"544","Champion"
"14901.0","28","4939","10","1414.99",5,5,4,"554","Champion"
"17299.0","28","4939","4","669.11",5,4,3,"543","Loyal Customer"
"17419.0","28","4939","14","4200.97",5,5,5,"555","Champion"
"13030.0","28","4939","2","799.48",5,3,3,"533","Loyal Customer"
"13004.0","28","4939","22","5613.43",5,5,5,"555","Champion"
"18229.0","28","4939","20","7276.90",5,5,5,"555","Champion"
"12657.0","28","4939","5","1152.06",5,4,4,"544","Champion"
"15022.0","28","4939","4","905.04",5,4,3,"543","Loyal Customer"
"16347.0","28","4939","2","887.65",5,2,3,"523","Potential Loyalist"
"16900.0","28","4939","5","187.69",5,4,1,"541","Loyal Customer"
"12427.0","28","4939","5","708.37",5,4,3,"543","Loyal Customer"
"17651.0","28","4939","14","3886.67",5,5,5,"555","Champion"
"16364.0","28","4939","2","707.04",5,2,3,"523","Potential Loyalist"
"18096.0","28","4939","3","911.15",5,3,4,"534","Loyal Customer"
"16744.0","28","4939","7","1304.76",5,4,4,"544","Champion"
"18101.0","28","4939","2","223.65",5,2,1,"521","Potential Loyalist"
"16800.0","28","4939","1","1201.49",5,1,4,"514","Potential Loyalist"
"12464.0","29","4938","8","1212.05",5,5,4,"554","Champion"
"14452.0","29","4938","2","264.44",5,2,2,"522","Potential Loyalist"
"14785.0","29","4938","2","77.40",5,2,1,"521","Potential Loyalist"
"16479.0","29","4938","2","300.83",5,2,2,"522","Potential Loyalist"
"17466.0","29","4938","2","763.28",5,2,3,"523","Potential Loyalist"
"14550.0","29","4938","2","765.62",5,2,3,"523","Potential Loyalist"
"17772.0","29","4938","2","182.77",5,2,1,"521","Potential Loyalist"
"13068.0","29","4938","2","344.00",5,3,2,"532","Loyal Customer"
"13467.0","29","4938","2","1083.71",5,3,4,"534","Loyal Customer"
"13657.0","29","4938","2","382.14",5,3,2,"532","Loyal Customer"
"17711.0","29","4938","2","385.10",5,3,2,"532","Loyal Customer"
"17468.0","29","4938","2","137.00",5,3,1,"531","Loyal Customer"
"16852.0","29","4938","2","144.91",5,3,1,"531","Loyal Customer"
"13496.0","29","4938","3","617.93",5,3,3,"533","Loyal Customer"
"13211.0","29","4938","3","1197.42",5,3,4,"534","Loyal Customer"
"14836.0","29","4938","3","102.45",5,3,1,"531","Loyal Customer"
"15619.0","29","4938","1","336.40",5,1,2,"512","Potential Loyalist"
"15148.0","29","4938","1","301.29",5,1,2,"512","Potential Loyalist"
"14125.0","29","4938","3","2740.43",5,3,5,"535","Loyal Customer"
"15239.0","29","4938","3","764.34",5,3,3,"533","Loyal Customer"
"12798.0","29","4938","3","6977.04",5,3,5,"535","Loyal Customer"
"13349.0","29","4938","1","247.32",5,1,2,"512","Potential Loyalist"
"15783.0","29","4938","1","246.30",5,1,2,"512","Potential Loyalist"
"17658.0","29","4938","3","485.88",5,3,3,"533","Loyal Customer"
"14205.0","29","4938","4","218.78",5,4,1,"541","Loyal Customer"
"15206.0","29","4938","4","420.30",5,4,2,"542","Loyal Customer"
"15790.0","29","4938","1","220.85",5,1,1,"511","Potential Loyalist"
"14173.0","29","4938","4","450.84",5,4,2,"542","Loyal Customer"
"13928.0","29","4938","4","464.57",5,4,2,"542","Loyal Customer"
"13428.0","29","4938","1","218.47",5,1,1,"511","Potential Loyalist"
"14601.0","29","4938","1","213.96",5,1,1,"511","Potential Loyalist"
"15297.0","29","4938","4","635.04",5,4,3,"543","Loyal Customer"
"13147.0","29","4938","4","712.80",5,4,3,"543","Loyal Customer"
"13429.0","29","4938","4","1006.80",5,4,4,"544","Champion"
"14824.0","29","4938","4","1127.71",5,4,4,"544","Champion"
"17101.0","29","4938","4","1621.73",5,4,4,"544","Champion"
"14554.0","29","4938","4","2381.04",5,4,5,"545","Champion"
"14321.0","29","4938","5","1530.75",5,4,4,"544","Champion"
"12654.0","29","4938","5","601.98",5,4,3,"543","Loyal Customer"
"15089.0","29","4938","6","2420.84",5,4,5,"545","Champion"
"14349.0","29","4938","1","133.50",5,1,1,"511","Potential Loyalist"
"14723.0","29","4938","6","1158.30",5,4,4,"544","Champion"
"14419.0","29","4938","6","1058.06",5,4,4,"544","Champion"
"12451.0","29","4938","6","8933.52",5,4,5,"545","Champion"
"16992.0","29","4938","6","1601.86",5,4,4,"544","Champion"
"18161.0","29","4938","6","1612.79",5,4,4,"544","Champion"
"14235.0","29","4938","6","3093.86",5,4,5,"545","Champion"
"12670.0","29","4938","6","2986.15",5,4,5,"545","Champion"
"14209.0","29","4938","7","2067.13",5,5,5,"555","Champion"
"17682.0","29","4938","7","2459.33",5,5,5,"555","Champion"
"14408.0","29","4938","7","2606.53",5,5,5,"555","Champion"
"12627.0","29","4938","7","4478.53",5,5,5,"555","Champion"
"17655.0","29","4938","8","2571.74",5,5,5,"555","Champion"
"13198.0","29","4938","8","3384.09",5,5,5,"555","Champion"
"13137.0","29","4938","9","3605.08",5,5,5,"555","Champion"
"12727.0","29","4938","9","3947.70",5,5,5,"555","Champion"
"16549.0","29","4938","10","4154.64",5,5,5,"555","Champion"
"16775.0","29","4938","11","1695.66",5,5,4,"554","Champion"
"15218.0","29","4938","11","5756.89",5,5,5,"555","Champion"
"14701.0","29","4938","12","2486.22",5,5,5,"555","Champion"
"14711.0","29","4938","12","2838.20",5,5,5,"555","Champion"
"14961.0","29","4938","12","7006.58",5,5,5,"555","Champion"
"14390.0","29","4938","13","4592.47",5,5,5,"555","Champion"
"14866.0","29","4938","13","14197.45",5,5,5,"555","Champion"
"16818.0","29","4938","13","3317.97",5,5,5,"555","Champion"
"14088.0","29","4938","14","50415.49",5,5,5,"555","Champion"
"13999.0","29","4938","15","3865.26",5,5,5,"555","Champion"
"16782.0","29","4938","19","2242.25",5,5,5,"555","Champion"
"13576.0","29","4938","20","6703.30",5,5,5,"555","Champion"
"17306.0","29","4938","21","8600.73",5,5,5,"555","Champion"
"15615.0","29","4938","27","10360.04",5,5,5,"555","Champion"
"14667.0","29","4938","27","9231.20",5,5,5,"555","Champion"
"16168.0","29","4938","28","3770.60",5,5,5,"555","Champion"
"14180.0","29","4938","31","4640.77",5,5,5,"555","Champion"
"18118.0","29","4938","31","5595.77",5,5,5,"555","Champion"
"15073.0","30","4937","4","612.43",5,4,3,"543","Loyal Customer"
"14755.0","30","4937","12","4965.38",5,5,5,"555","Champion"
"13012.0","30","4937","11","1311.62",5,5,4,"554","Champion"
"16712.0","30","4937","11","3645.43",5,5,5,"555","Champion"
"14618.0","30","4937","4","538.59",5,4,3,"543","Loyal Customer"
"12787.0","30","4937","3","463.66",5,3,2,"532","Loyal Customer"
"13784.0","30","4937","11","2462.79",5,5,5,"555","Champion"
"15467.0","30","4937","4","511.88",5,4,3,"543","Loyal Customer"
"16265.0","30","4937","11","5423.15",5,5,5,"555","Champion"
"12528.0","30","4937","8","1922.28",5,5,4,"554","Champion"
"14385.0","30","4937","3","202.11",5,3,1,"531","Loyal Customer"
"17736.0","30","4937","4","337.49",5,4,2,"542","Loyal Customer"
"18059.0","30","4937","4","296.71",5,4,2,"542","Loyal Customer"
"13050.0","30","4937","28","5684.61",5,5,5,"555","Champion"
"16956.0","30","4937","2","292.34",5,2,2,"522","Potential Loyalist"
"15444.0","30","4937","2","1418.26",5,2,4,"524","Potential Loyalist"
"12784.0","30","4937","2","574.42",5,2,3,"523","Potential Loyalist"
"15903.0","30","4937","8","5126.34",5,5,5,"555","Champion"
"14432.0","30","4937","6","2255.51",5,4,5,"545","Champion"
"12524.0","30","4937","8","4485.72",5,5,5,"555","Champion"
"16915.0","30","4937","6","621.68",5,4,3,"543","Loyal Customer"
"17737.0","30","4937","2","168.24",5,2,1,"521","Potential Loyalist"
"13658.0","30","4937","7","2421.47",5,5,5,"555","Champion"
"12714.0","30","4937","5","4708.86",5,4,5,"545","Champion"
"15654.0","30","4937","2","922.53",5,3,4,"534","Loyal Customer"
"12630.0","30","4937","2","1270.88",5,3,4,"534","Loyal Customer"
"18241.0","30","4937","18","2058.09",5,5,5,"555","Champion"
"14963.0","30","4937","5","1487.80",5,4,4,"544","Champion"
"16115.0","30","4937","8","1667.97",5,5,4,"554","Champion"
"14156.0","30","4937","66","113384.14",5,5,5,"555","Champion"
"15712.0","30","4937","5","1072.36",5,4,4,"544","Champion"
"14893.0","30","4937","2","1237.85",5,3,4,"534","Loyal Customer"
"17727.0","30","4937","2","1042.55",5,3,4,"534","Loyal Customer"
"14875.0","30","4937","5","1448.72",5,4,4,"544","Champion"
"15046.0","30","4937","16","5064.01",5,5,5,"555","Champion"
"12966.0","30","4937","1","160.18",5,1,1,"511","Potential Loyalist"
"14005.0","30","4937","5","2874.72",5,4,5,"545","Champion"
"17340.0","30","4937","16","11891.18",5,5,5,"555","Champion"
"15152.0","30","4937","16","4684.24",5,5,5,"555","Champion"
"14448.0","30","4937","2","375.35",5,3,2,"532","Loyal Customer"
"16717.0","30","4937","9","3278.36",5,5,5,"555","Champion"
"15251.0","30","4937","15","10327.11",5,5,5,"555","Champion"
"14733.0","30","4937","15","9451.54",5,5,5,"555","Champion"
"15611.0","30","4937","15","1568.39",5,5,4,"554","Champion"
"14936.0","30","4937","9","8117.42",5,5,5,"555","Champion"
"15676.0","30","4937","5","3324.09",5,4,5,"545","Champion"
"13647.0","30","4937","5","1670.22",5,4,4,"544","Champion"
"12882.0","30","4937","2","1463.04",5,3,4,"534","Loyal Customer"
"18058.0","30","4937","1","170.16",5,1,1,"511","Potential Loyalist"
"15039.0","30","4937","52","19786.44",5,5,5,"555","Champion"
"12598.0","30","4937","9","3002.68",5,5,5,"555","Champion"
"12429.0","30","4937","4","3750.40",5,4,5,"545","Champion"
"15113.0","30","4937","4","3439.41",5,4,5,"545","Champion"
"15782.0","30","4937","4","2593.94",5,4,5,"545","Champion"
"12488.0","30","4937","3","1298.66",5,3,4,"534","Loyal Customer"
"15394.0","30","4937","4","2183.54",5,4,5,"545","Champion"
"18179.0","30","4937","6","1793.17",5,4,4,"544","Champion"
"16101.0","30","4937","3","1245.96",5,3,4,"534","Loyal Customer"
"16295.0","30","4937","4","1328.55",5,4,4,"544","Champion"
"17911.0","30","4937","1","366.23",5,1,2,"512","Potential Loyalist"
"14540.0","30","4937","3","996.26",5,3,4,"534","Loyal Customer"
"17096.0","30","4937","7","992.68",5,5,4,"554","Champion"
"16062.0","30","4937","4","1153.62",5,4,4,"544","Champion"
"18230.0","30","4937","10","2716.60",5,5,5,"555","Champion"
"16241.0","30","4937","13","2607.87",5,5,5,"555","Champion"
"15793.0","30","4937","4","948.96",5,4,4,"544","Champion"
"15024.0","30","4937","10","1661.33",5,5,4,"554","Champion"
"16657.0","30","4937","4","933.62",5,4,4,"544","Champion"
"12494.0","30","4937","13","1139.35",5,5,4,"554","Champion"
"14258.0","30","4937","10","12650.08",5,5,5,"555","Champion"
"16361.0","30","4937","4","896.66",5,4,3,"543","Loyal Customer"
"17288.0","30","4937","7","1419.73",5,5,4,"554","Champion"
"13203.0","30","4937","4","869.46",5,4,3,"543","Loyal Customer"
"12953.0","30","4937","1","329.85",5,1,2,"512","Potential Loyalist"
"14713.0","30","4937","12","2664.26",5,5,5,"555","Champion"
"15680.0","30","4937","3","1333.68",5,3,4,"534","Loyal Customer"
"13212.0","30","4937","4","780.58",5,4,3,"543","Loyal Customer"
"14644.0","30","4937","4","780.46",5,4,3,"543","Loyal Customer"
"18158.0","30","4937","3","451.75",5,3,2,"532","Loyal Customer"
"14062.0","30","4937","12","10464.85",5,5,5,"555","Champion"
"17502.0","30","4937","4","689.10",5,4,3,"543","Loyal Customer"
"15414.0","30","4937","3","774.90",5,3,3,"533","Loyal Customer"
"12919.0","1","4936","8","1301.44",5,5,4,"554","Champion"
"14860.0","1","4936","2","168.62",5,2,1,"521","Potential Loyalist"
"16240.0","1","4936","5","3693.81",5,4,5,"545","Champion"
"13159.0","1","4936","5","1379.75",5,4,4,"544","Champion"
"15373.0","1","4936","13","2213.11",5,5,5,"555","Champion"
"15531.0","1","4936","2","2007.44",5,3,5,"535","Loyal Customer"
"14659.0","1","4936","12","2456.53",5,5,5,"555","Champion"
"16789.0","1","4936","1","80.80",5,2,1,"521","Potential Loyalist"
"14367.0","1","4936","19","9167.82",5,5,5,"555","Champion"
"14525.0","1","4936","13","4221.37",5,5,5,"555","Champion"
"15993.0","1","4936","10","2756.82",5,5,5,"555","Champion"
"16242.0","1","4936","8","3598.26",5,5,5,"555","Champion"
"18130.0","1","4936","4","1045.74",5,4,4,"544","Champion"
"16156.0","1","4936","13","3024.62",5,5,5,"555","Champion"
"14626.0","1","4936","7","2757.07",5,5,5,"555","Champion"
"16145.0","1","4936","18","3741.98",5,5,5,"555","Champion"
"17937.0","1","4936","7","4301.22",5,5,5,"555","Champion"
"15144.0","1","4936","18","6530.04",5,5,5,"555","Champion"
"17115.0","1","4936","5","806.90",5,4,3,"543","Loyal Customer"
"15948.0","1","4936","2","955.24",5,3,4,"534","Loyal Customer"
"16701.0","1","4936","18","5150.27",5,5,5,"555","Champion"
"13090.0","1","4936","18","8689.39",5,5,5,"555","Champion"
"13644.0","1","4936","5","2597.52",5,4,5,"545","Champion"
"17540.0","1","4936","3","570.40",5,3,3,"533","Loyal Customer"
"13410.0","1","4936","7","988.91",5,5,4,"554","Champion"
"16938.0","1","4936","5","1903.13",5,4,4,"544","Champion"
"14299.0","1","4936","18","2855.35",5,5,5,"555","Champion"
"14766.0","1","4936","8","2423.07",5,5,5,"555","Champion"
"13853.0","1","4936","2","1056.94",5,3,4,"534","Loyal Customer"
"14388.0","1","4936","10","3172.04",5,5,5,"555","Champion"
"16700.0","1","4936","17","5040.00",5,5,5,"555","Champion"
"16839.0","1","4936","39","15357.78",5,5,5,"555","Champion"
"16813.0","1","4936","10","1692.98",5,5,4,"554","Champion"
"15028.0","1","4936","4","627.13",5,4,3,"543","Loyal Customer"
"15197.0","1","4936","5","656.44",5,4,3,"543","Loyal Customer"
"17350.0","1","4936","5","1256.19",5,4,4,"544","Champion"
"14950.0","1","4936","2","361.25",5,3,2,"532","Loyal Customer"
"12951.0","1","4936","8","1042.07",5,5,4,"554","Champion"
"17828.0","1","4936","9","1599.97",5,5,4,"554","Champion"
"17636.0","1","4936","2","265.93",5,2,2,"522","Potential Loyalist"
"16011.0","1","4936","16","3362.71",5,5,5,"555","Champion"
"13171.0","1","4936","5","426.81",5,4,2,"542","Loyal Customer"
"15904.0","1","4936","1","164.68",5,1,1,"511","Potential Loyalist"
"14440.0","1","4936","5","2357.68",5,4,5,"545","Champion"
"15021.0","1","4936","13","1872.28",5,5,4,"554","Champion"
"14289.0","1","4936","6","911.26",5,4,4,"544","Champion"
"15602.0","1","4936","15","1083.63",5,5,4,"554","Champion"
"18122.0","1","4936","6","1826.21",5,4,4,"544","Champion"
"14188.0","1","4936","10","2018.91",5,5,5,"555","Champion"
"17044.0","1","4936","3","897.43",5,3,3,"533","Loyal Customer"
"15380.0","1","4936","6","1682.36",5,4,4,"544","Champion"
"16966.0","1","4936","10","2148.47",5,5,5,"555","Champion"
"16570.0","1","4936","15","3622.95",5,5,5,"555","Champion"
"16293.0","1","4936","12","2236.74",5,5,5,"555","Champion"
"13040.0","1","4936","2","676.99",5,3,3,"533","Loyal Customer"
"14389.0","1","4936","5","999.72",5,4,4,"544","Champion"
"17071.0","1","4936","14","2385.48",5,5,5,"555","Champion"
"15862.0","1","4936","4","832.88",5,4,3,"543","Loyal Customer"
"16119.0","1","4936","2","423.36",5,3,2,"532","Loyal Customer"
"15172.0","1","4936","5","1624.05",5,4,4,"544","Champion"
"12553.0","1","4936","14","3652.25",5,5,5,"555","Champion"
"13115.0","1","4936","14","2205.63",5,5,5,"555","Champion"
"12963.0","1","4936","9","1841.03",5,5,4,"554","Champion"
